No,Timestamp,PM2.5 raw,PM2.5 density,PM10 density,Air quality level,Temperature,Humidity,Pressure,Altitude estimate,Device ID
46316,2025-12-21 23:57:30,2.1,1.9,2.9,BAIK,28.5,63.0,940.5,624.4,10:B4:1D:E8:2E:E4
46317,2025-12-21 23:58:00,5.8,6.5,8.4,BAIK,29.1,68.9,940.6,624.8,10:B4:1D:E8:2E:E4
46318,2025-12-21 23:58:30,15.8,17.7,26.2,BAIK,30.0,66.7,940.6,623.9,10:B4:1D:E8:2E:E4
46319,2025-12-21 23:59:00,4.9,6.1,9.6,BAIK,29.9,69.0,940.6,624.3,10:B4:1D:E8:2E:E4
46320,2025-12-21 23:59:30,10.1,14.5,22.1,BAIK,29.9,68.3,940.7,625.4,10:B4:1D:E8:2E:E4
46321,2025-12-22 00:00:00,10.2,13.0,20.5,BAIK,29.8,71.0,940.4,625.1,10:B4:1D:E8:2E:E4
46322,2025-12-22 00:00:30,11.6,16.8,23.7,BAIK,29.6,67.0,940.6,624.2,10:B4:1D:E8:2E:E4
46323,2025-12-22 00:01:00,3.9,4.1,6.3,BAIK,29.0,68.5,940.8,624.3,10:B4:1D:E8:2E:E4
46324,2025-12-22 00:01:30,1.3,1.6,2.4,BAIK,30.2,64.8,940.4,625.3,10:B4:1D:E8:2E:E4
46325,2025-12-22 00:02:00,8.7,13.3,17.2,BAIK,28.9,67.8,940.5,625.1,10:B4:1D:E8:2E:E4
46326,2025-12-22 00:02:30,3.2,4.1,5.6,BAIK,28.9,67.8,940.7,624.3,10:B4:1D:E8:2E:E4
46327,2025-12-22 00:03:00,9.8,11.7,14.5,BAIK,29.0,67.9,940.4,624.7,10:B4:1D:E8:2E:E4
46328,2025-12-22 00:03:30,3.8,4.3,5.2,BAIK,28.8,66.5,940.7,624.4,10:B4:1D:E8:2E:E4
46329,2025-12-22 00:04:00,1.4,3.0,4.7,BAIK,28.9,67.3,940.0,625.0,10:B4:1D:E8:2E:E4
46330,2025-12-22 00:04:30,19.5,27.7,36.3,BAIK,30.6,66.9,940.6,624.8,10:B4:1D:E8:2E:E4
46331,2025-12-22 00:05:00,24.6,32.2,42.5,BAIK,30.0,68.4,940.5,624.4,10:B4:1D:E8:2E:E4
46332,2025-12-22 00:05:30,22.7,31.3,48.8,BAIK,30.1,66.3,940.8,624.6,10:B4:1D:E8:2E:E4
46333,2025-12-22 00:06:00,7.7,10.2,14.2,BAIK,29.3,66.9,940.4,624.5,10:B4:1D:E8:2E:E4
46334,2025-12-22 00:06:30,7.2,9.3,13.0,BAIK,29.2,69.2,940.7,624.4,10:B4:1D:E8:2E:E4
46335,2025-12-22 00:07:00,5.7,6.1,7.8,BAIK,28.9,67.5,940.5,624.2,10:B4:1D:E8:2E:E4
46336,2025-12-22 00:07:30,11.7,15.5,24.7,BAIK,29.8,68.4,940.1,623.6,10:B4:1D:E8:2E:E4
46337,2025-12-22 00:08:00,4.5,4.9,6.7,BAIK,30.4,70.9,940.6,624.8,10:B4:1D:E8:2E:E4
46338,2025-12-22 00:08:30,7.0,8.3,12.1,BAIK,29.8,64.8,940.6,624.0,10:B4:1D:E8:2E:E4
46339,2025-12-22 00:09:00,8.7,11.9,16.2,BAIK,29.5,67.4,940.4,624.6,10:B4:1D:E8:2E:E4
46340,2025-12-22 00:09:30,13.5,18.6,24.1,BAIK,29.0,65.1,940.8,624.5,10:B4:1D:E8:2E:E4
46341,2025-12-22 00:10:00,6.5,9.1,11.3,BAIK,30.3,67.2,940.8,624.7,10:B4:1D:E8:2E:E4
46342,2025-12-22 00:10:30,6.2,9.3,11.3,BAIK,30.5,67.0,940.4,624.8,10:B4:1D:E8:2E:E4
46343,2025-12-22 00:11:00,12.7,17.6,27.4,BAIK,29.2,68.0,940.6,623.1,10:B4:1D:E8:2E:E4
46344,2025-12-22 00:11:30,9.3,10.3,14.9,BAIK,29.9,69.0,940.4,624.2,10:B4:1D:E8:2E:E4
46345,2025-12-22 00:12:00,7.2,10.0,15.8,BAIK,29.8,67.2,940.5,624.5,10:B4:1D:E8:2E:E4
46346,2025-12-22 00:12:30,4.8,5.8,7.3,BAIK,30.1,68.4,940.7,623.7,10:B4:1D:E8:2E:E4
46347,2025-12-22 00:13:00,3.2,5.4,7.5,BAIK,29.4,68.6,940.6,624.3,10:B4:1D:E8:2E:E4
46348,2025-12-22 00:13:30,6.8,9.3,14.1,BAIK,29.4,69.0,940.6,625.0,10:B4:1D:E8:2E:E4
46349,2025-12-22 00:14:00,15.5,19.3,28.5,BAIK,29.4,64.8,940.4,624.6,10:B4:1D:E8:2E:E4
46350,2025-12-22 00:14:30,7.7,10.4,16.6,BAIK,29.7,66.4,940.3,625.5,10:B4:1D:E8:2E:E4
46351,2025-12-22 00:15:00,9.5,13.2,19.5,BAIK,29.8,63.7,940.7,624.7,10:B4:1D:E8:2E:E4
46352,2025-12-22 00:15:30,4.8,6.1,9.2,BAIK,30.3,65.4,940.5,624.2,10:B4:1D:E8:2E:E4
46353,2025-12-22 00:16:00,3.3,4.8,7.3,BAIK,29.9,70.5,940.7,624.5,10:B4:1D:E8:2E:E4
46354,2025-12-22 00:16:30,8.0,10.3,16.2,BAIK,29.4,64.2,940.5,624.8,10:B4:1D:E8:2E:E4
46355,2025-12-22 00:17:00,5.7,8.0,12.4,BAIK,30.1,69.5,940.4,624.9,10:B4:1D:E8:2E:E4
46356,2025-12-22 00:17:30,22.4,33.7,46.3,BAIK,29.6,70.2,940.8,624.2,10:B4:1D:E8:2E:E4
46357,2025-12-22 00:18:00,3.6,3.9,4.9,BAIK,30.0,65.9,940.5,624.0,10:B4:1D:E8:2E:E4
46358,2025-12-22 00:18:30,8.3,8.8,12.2,BAIK,30.0,67.9,940.4,624.8,10:B4:1D:E8:2E:E4
46359,2025-12-22 00:19:00,4.8,5.7,8.4,BAIK,30.6,67.8,940.5,625.0,10:B4:1D:E8:2E:E4
46360,2025-12-22 00:19:30,4.6,4.7,7.5,BAIK,30.2,67.7,940.3,624.7,10:B4:1D:E8:2E:E4
46361,2025-12-22 00:20:00,13.7,15.5,18.8,BAIK,29.7,66.9,940.6,624.8,10:B4:1D:E8:2E:E4
46362,2025-12-22 00:20:30,4.6,6.4,8.8,BAIK,30.1,67.8,940.6,624.8,10:B4:1D:E8:2E:E4
46363,2025-12-22 00:21:00,14.3,15.7,21.9,BAIK,31.2,66.4,940.4,625.4,10:B4:1D:E8:2E:E4
46364,2025-12-22 00:21:30,5.9,7.1,10.8,BAIK,29.8,68.8,940.3,625.3,10:B4:1D:E8:2E:E4
46365,2025-12-22 00:22:00,7.4,10.4,14.3,BAIK,29.6,67.8,940.8,624.3,10:B4:1D:E8:2E:E4
46366,2025-12-22 00:22:30,6.6,7.5,11.6,BAIK,29.8,66.1,940.6,624.7,10:B4:1D:E8:2E:E4
46367,2025-12-22 00:23:00,11.9,13.8,21.2,BAIK,29.7,66.5,940.6,624.3,10:B4:1D:E8:2E:E4
46368,2025-12-22 00:23:30,7.6,11.3,17.9,BAIK,29.7,64.5,940.8,623.8,10:B4:1D:E8:2E:E4
46369,2025-12-22 00:24:00,1.5,0.9,1.3,BAIK,29.8,66.0,940.3,624.5,10:B4:1D:E8:2E:E4
46370,2025-12-22 00:24:30,14.2,18.1,25.8,BAIK,30.1,65.1,940.3,624.4,10:B4:1D:E8:2E:E4
46371,2025-12-22 00:25:00,8.0,10.9,14.8,BAIK,29.8,62.7,940.6,623.9,10:B4:1D:E8:2E:E4
46372,2025-12-22 00:25:30,9.7,11.6,16.2,BAIK,29.9,68.9,940.5,624.7,10:B4:1D:E8:2E:E4
46373,2025-12-22 00:26:00,13.0,15.1,18.9,BAIK,29.3,65.6,940.5,623.8,10:B4:1D:E8:2E:E4
46374,2025-12-22 00:26:30,3.3,5.4,7.8,BAIK,30.0,61.6,941.0,625.1,10:B4:1D:E8:2E:E4
46375,2025-12-22 00:27:00,5.0,7.2,11.2,BAIK,30.3,66.5,940.4,624.5,10:B4:1D:E8:2E:E4
46376,2025-12-22 00:27:30,4.8,6.4,9.3,BAIK,30.0,65.3,940.5,624.8,10:B4:1D:E8:2E:E4
46377,2025-12-22 00:28:00,9.8,10.9,15.8,BAIK,30.1,68.6,940.4,624.6,10:B4:1D:E8:2E:E4
46378,2025-12-22 00:28:30,4.4,4.8,6.6,BAIK,30.6,66.1,940.3,625.0,10:B4:1D:E8:2E:E4
46379,2025-12-22 00:29:00,11.8,14.8,18.3,BAIK,29.5,70.4,940.3,624.1,10:B4:1D:E8:2E:E4
46380,2025-12-22 00:29:30,7.6,9.3,13.4,BAIK,29.8,66.1,940.5,624.3,10:B4:1D:E8:2E:E4
46381,2025-12-22 00:30:00,11.5,17.2,24.5,BAIK,30.3,66.8,940.0,624.4,10:B4:1D:E8:2E:E4
46382,2025-12-22 00:30:30,3.2,4.0,6.1,BAIK,29.8,65.1,940.3,624.1,10:B4:1D:E8:2E:E4
46383,2025-12-22 00:31:00,11.7,17.6,26.2,BAIK,30.5,68.2,940.4,624.3,10:B4:1D:E8:2E:E4
46384,2025-12-22 00:31:30,6.5,7.8,10.0,BAIK,29.1,66.0,940.6,625.3,10:B4:1D:E8:2E:E4
46385,2025-12-22 00:32:00,13.6,20.7,27.0,BAIK,30.9,64.0,940.7,624.3,10:B4:1D:E8:2E:E4
46386,2025-12-22 00:32:30,24.9,34.4,50.8,BAIK,30.0,65.9,940.3,623.8,10:B4:1D:E8:2E:E4
46387,2025-12-22 00:33:00,8.4,11.3,16.7,BAIK,30.3,62.4,940.4,624.8,10:B4:1D:E8:2E:E4
46388,2025-12-22 00:33:30,6.1,6.7,9.0,BAIK,30.3,67.1,940.5,624.1,10:B4:1D:E8:2E:E4
46389,2025-12-22 00:34:00,5.5,7.3,10.3,BAIK,30.0,67.8,940.4,624.8,10:B4:1D:E8:2E:E4
46390,2025-12-22 00:34:30,5.2,7.4,10.3,BAIK,30.3,64.0,940.7,625.5,10:B4:1D:E8:2E:E4
46391,2025-12-22 00:35:00,2.8,4.0,5.7,BAIK,29.6,67.1,940.5,624.9,10:B4:1D:E8:2E:E4
46392,2025-12-22 00:35:30,16.0,22.2,29.0,BAIK,29.7,63.7,940.5,625.1,10:B4:1D:E8:2E:E4
46393,2025-12-22 00:36:00,4.7,4.4,6.1,BAIK,29.9,66.4,940.6,624.2,10:B4:1D:E8:2E:E4
46394,2025-12-22 00:36:30,12.3,14.5,19.6,BAIK,30.0,62.5,940.5,624.9,10:B4:1D:E8:2E:E4
46395,2025-12-22 00:37:00,3.7,5.0,7.7,BAIK,29.4,66.1,940.5,625.8,10:B4:1D:E8:2E:E4
46396,2025-12-22 00:37:30,4.3,5.9,8.1,BAIK,30.4,67.1,940.7,624.7,10:B4:1D:E8:2E:E4
46397,2025-12-22 00:38:00,6.8,8.2,12.0,BAIK,30.6,64.7,940.6,624.5,10:B4:1D:E8:2E:E4
46398,2025-12-22 00:38:30,28.3,38.9,53.1,BAIK,30.2,63.2,940.8,624.8,10:B4:1D:E8:2E:E4
46399,2025-12-22 00:39:00,8.7,12.6,17.0,BAIK,30.3,65.0,940.6,624.7,10:B4:1D:E8:2E:E4
46400,2025-12-22 00:39:30,8.0,11.6,17.4,BAIK,30.0,66.6,940.5,623.6,10:B4:1D:E8:2E:E4
46401,2025-12-22 00:40:00,8.2,10.4,13.1,BAIK,30.3,66.3,940.7,624.6,10:B4:1D:E8:2E:E4
46402,2025-12-22 00:40:30,5.5,8.0,11.8,BAIK,30.3,63.7,940.7,624.3,10:B4:1D:E8:2E:E4
46403,2025-12-22 00:41:00,15.4,17.5,21.6,BAIK,30.9,68.7,940.4,623.9,10:B4:1D:E8:2E:E4
46404,2025-12-22 00:41:30,2.6,3.6,4.5,BAIK,30.3,65.7,940.7,625.7,10:B4:1D:E8:2E:E4
46405,2025-12-22 00:42:00,6.2,6.9,10.6,BAIK,30.0,65.0,940.8,623.6,10:B4:1D:E8:2E:E4
46406,2025-12-22 00:42:30,5.8,7.4,11.2,BAIK,30.0,65.2,940.3,624.3,10:B4:1D:E8:2E:E4
46407,2025-12-22 00:43:00,13.2,18.1,28.2,BAIK,30.3,67.1,940.5,623.9,10:B4:1D:E8:2E:E4
46408,2025-12-22 00:43:30,7.9,8.2,11.5,BAIK,31.4,63.5,940.8,624.8,10:B4:1D:E8:2E:E4
46409,2025-12-22 00:44:00,9.0,12.3,18.9,BAIK,29.8,65.1,940.6,624.9,10:B4:1D:E8:2E:E4
46410,2025-12-22 00:44:30,13.7,15.2,21.1,BAIK,30.4,65.7,940.8,625.1,10:B4:1D:E8:2E:E4
46411,2025-12-22 00:45:00,2.7,3.0,4.0,BAIK,30.2,63.8,940.3,625.8,10:B4:1D:E8:2E:E4
46412,2025-12-22 00:45:30,9.4,12.9,18.5,BAIK,30.5,65.4,940.2,623.9,10:B4:1D:E8:2E:E4
46413,2025-12-22 00:46:00,3.5,5.8,8.0,BAIK,31.0,67.1,940.5,624.2,10:B4:1D:E8:2E:E4
46414,2025-12-22 00:46:30,3.5,4.7,7.2,BAIK,31.0,65.6,940.6,624.0,10:B4:1D:E8:2E:E4
46415,2025-12-22 00:47:00,3.0,3.6,5.1,BAIK,30.1,66.0,940.5,625.3,10:B4:1D:E8:2E:E4
46416,2025-12-22 00:47:30,9.1,13.3,18.2,BAIK,29.8,63.5,940.7,625.1,10:B4:1D:E8:2E:E4
46417,2025-12-22 00:48:00,3.2,5.3,8.2,BAIK,29.7,69.9,940.4,624.5,10:B4:1D:E8:2E:E4
46418,2025-12-22 00:48:30,5.1,6.8,9.9,BAIK,30.9,68.7,940.3,625.2,10:B4:1D:E8:2E:E4
46419,2025-12-22 00:49:00,4.4,4.9,6.3,BAIK,30.2,63.2,940.8,624.6,10:B4:1D:E8:2E:E4
46420,2025-12-22 00:49:30,25.5,36.5,50.6,BAIK,30.0,61.1,940.4,624.5,10:B4:1D:E8:2E:E4
46421,2025-12-22 00:50:00,25.3,34.6,42.7,BAIK,30.7,66.4,940.5,624.4,10:B4:1D:E8:2E:E4
46422,2025-12-22 00:50:30,1.0,2.4,3.6,BAIK,30.8,65.8,940.3,624.3,10:B4:1D:E8:2E:E4
46423,2025-12-22 00:51:00,8.4,13.1,18.7,BAIK,30.1,65.1,940.7,623.9,10:B4:1D:E8:2E:E4
46424,2025-12-22 00:51:30,37.7,53.9,76.7,SEDANG,30.5,66.3,940.1,624.4,10:B4:1D:E8:2E:E4
46425,2025-12-22 00:52:00,9.4,12.7,15.8,BAIK,31.1,63.8,940.6,623.2,10:B4:1D:E8:2E:E4
46426,2025-12-22 00:52:30,1.3,0.7,1.1,BAIK,29.8,63.7,940.5,625.3,10:B4:1D:E8:2E:E4
46427,2025-12-22 00:53:00,16.6,23.1,28.2,BAIK,30.4,63.3,940.7,624.9,10:B4:1D:E8:2E:E4
46428,2025-12-22 00:53:30,1.6,0.8,1.1,BAIK,31.2,65.9,940.2,625.1,10:B4:1D:E8:2E:E4
46429,2025-12-22 00:54:00,39.0,44.4,60.5,BAIK,29.4,65.0,940.4,624.0,10:B4:1D:E8:2E:E4
46430,2025-12-22 00:54:30,6.8,9.2,12.4,BAIK,29.7,68.7,940.1,625.1,10:B4:1D:E8:2E:E4
46431,2025-12-22 00:55:00,8.4,11.5,16.8,BAIK,31.1,65.3,940.6,624.6,10:B4:1D:E8:2E:E4
46432,2025-12-22 00:55:30,2.1,2.8,4.3,BAIK,30.8,63.2,940.6,624.6,10:B4:1D:E8:2E:E4
46433,2025-12-22 00:56:00,20.2,25.6,31.8,BAIK,30.0,65.7,940.5,624.9,10:B4:1D:E8:2E:E4
46434,2025-12-22 00:56:30,1.6,1.8,2.5,BAIK,30.0,62.7,940.4,625.3,10:B4:1D:E8:2E:E4
46435,2025-12-22 00:57:00,10.8,14.5,22.9,BAIK,30.1,64.5,940.6,624.4,10:B4:1D:E8:2E:E4
46436,2025-12-22 00:57:30,3.4,5.0,6.2,BAIK,31.2,66.7,940.6,623.6,10:B4:1D:E8:2E:E4
46437,2025-12-22 00:58:00,2.2,2.3,2.9,BAIK,31.0,62.3,940.3,624.9,10:B4:1D:E8:2E:E4
46438,2025-12-22 00:58:30,19.5,28.2,34.7,BAIK,30.4,65.0,940.5,624.5,10:B4:1D:E8:2E:E4
46439,2025-12-22 00:59:00,7.8,10.5,13.1,BAIK,30.2,66.4,940.2,624.5,10:B4:1D:E8:2E:E4
46440,2025-12-22 00:59:30,8.7,10.9,15.4,BAIK,30.5,63.1,940.3,624.7,10:B4:1D:E8:2E:E4
46441,2025-12-22 01:00:00,5.3,8.2,12.1,BAIK,30.8,63.5,940.4,625.6,10:B4:1D:E8:2E:E4
46442,2025-12-22 01:00:30,8.8,10.0,15.1,BAIK,30.2,61.9,940.5,624.7,10:B4:1D:E8:2E:E4
46443,2025-12-22 01:01:00,7.0,8.9,12.2,BAIK,30.5,63.9,940.3,624.4,10:B4:1D:E8:2E:E4
46444,2025-12-22 01:01:30,6.3,6.9,9.2,BAIK,30.8,66.3,940.8,624.3,10:B4:1D:E8:2E:E4
46445,2025-12-22 01:02:00,19.4,24.9,31.9,BAIK,29.9,63.2,940.5,623.9,10:B4:1D:E8:2E:E4
46446,2025-12-22 01:02:30,16.6,24.5,38.2,BAIK,30.5,60.5,940.6,624.6,10:B4:1D:E8:2E:E4
46447,2025-12-22 01:03:00,8.7,11.8,18.3,BAIK,30.7,65.4,940.7,624.6,10:B4:1D:E8:2E:E4
46448,2025-12-22 01:03:30,42.7,57.3,90.3,SEDANG,30.5,64.9,940.6,624.4,10:B4:1D:E8:2E:E4
46449,2025-12-22 01:04:00,2.2,2.5,3.6,BAIK,30.4,63.2,940.7,624.0,10:B4:1D:E8:2E:E4
46450,2025-12-22 01:04:30,11.7,15.9,24.8,BAIK,30.1,70.3,940.5,624.9,10:B4:1D:E8:2E:E4
46451,2025-12-22 01:05:00,21.0,26.5,40.1,BAIK,30.5,64.6,940.6,624.7,10:B4:1D:E8:2E:E4
46452,2025-12-22 01:05:30,4.0,4.3,5.6,BAIK,29.7,65.8,940.4,624.9,10:B4:1D:E8:2E:E4
46453,2025-12-22 01:06:00,6.0,6.4,8.5,BAIK,31.3,66.2,940.3,624.0,10:B4:1D:E8:2E:E4
46454,2025-12-22 01:06:30,7.7,11.3,14.9,BAIK,29.6,63.8,940.4,624.6,10:B4:1D:E8:2E:E4
46455,2025-12-22 01:07:00,7.0,9.7,12.9,BAIK,29.7,60.1,940.5,624.4,10:B4:1D:E8:2E:E4
46456,2025-12-22 01:07:30,3.5,4.2,5.9,BAIK,31.0,63.3,940.4,624.8,10:B4:1D:E8:2E:E4
46457,2025-12-22 01:08:00,3.6,5.0,7.6,BAIK,31.0,62.9,940.7,623.3,10:B4:1D:E8:2E:E4
46458,2025-12-22 01:08:30,2.0,2.1,3.2,BAIK,30.9,64.1,940.7,624.1,10:B4:1D:E8:2E:E4
46459,2025-12-22 01:09:00,10.5,13.0,17.1,BAIK,31.8,64.8,940.5,624.5,10:B4:1D:E8:2E:E4
46460,2025-12-22 01:09:30,2.8,3.7,4.9,BAIK,31.6,65.5,940.3,624.7,10:B4:1D:E8:2E:E4
46461,2025-12-22 01:10:00,6.4,9.1,12.6,BAIK,31.7,66.7,940.7,625.0,10:B4:1D:E8:2E:E4
46462,2025-12-22 01:10:30,27.2,31.4,40.4,BAIK,30.1,63.8,940.5,624.5,10:B4:1D:E8:2E:E4
46463,2025-12-22 01:11:00,4.5,5.4,6.7,BAIK,31.2,63.7,940.4,624.9,10:B4:1D:E8:2E:E4
46464,2025-12-22 01:11:30,15.1,22.1,33.2,BAIK,29.9,62.2,940.1,624.7,10:B4:1D:E8:2E:E4
46465,2025-12-22 01:12:00,4.7,5.8,8.3,BAIK,31.3,60.9,940.3,623.9,10:B4:1D:E8:2E:E4
46466,2025-12-22 01:12:30,11.7,12.3,15.9,BAIK,30.1,66.3,940.6,624.6,10:B4:1D:E8:2E:E4
46467,2025-12-22 01:13:00,13.0,17.6,26.4,BAIK,31.1,65.6,940.6,625.4,10:B4:1D:E8:2E:E4
46468,2025-12-22 01:13:30,6.4,9.0,13.2,BAIK,31.2,63.8,940.7,625.0,10:B4:1D:E8:2E:E4
46469,2025-12-22 01:14:00,5.9,6.6,8.0,BAIK,30.2,61.9,940.3,623.6,10:B4:1D:E8:2E:E4
46470,2025-12-22 01:14:30,11.1,17.6,25.9,BAIK,30.9,63.2,941.0,624.3,10:B4:1D:E8:2E:E4
46471,2025-12-22 01:15:00,29.4,42.4,51.8,BAIK,30.4,62.4,940.4,625.2,10:B4:1D:E8:2E:E4
46472,2025-12-22 01:15:30,2.9,2.4,2.9,BAIK,30.0,62.6,940.0,624.1,10:B4:1D:E8:2E:E4
46473,2025-12-22 01:16:00,4.6,4.9,6.4,BAIK,30.8,64.9,940.3,624.8,10:B4:1D:E8:2E:E4
46474,2025-12-22 01:16:30,3.0,4.3,6.8,BAIK,30.9,59.5,940.5,624.2,10:B4:1D:E8:2E:E4
46475,2025-12-22 01:17:00,6.7,7.8,12.4,BAIK,31.0,64.5,940.3,624.7,10:B4:1D:E8:2E:E4
46476,2025-12-22 01:17:30,24.3,31.1,46.6,BAIK,30.2,62.6,940.6,622.7,10:B4:1D:E8:2E:E4
46477,2025-12-22 01:18:00,12.3,14.3,21.4,BAIK,31.7,65.7,940.5,625.5,10:B4:1D:E8:2E:E4
46478,2025-12-22 01:18:30,6.5,9.7,12.7,BAIK,31.6,67.6,940.4,624.4,10:B4:1D:E8:2E:E4
46479,2025-12-22 01:19:00,17.2,22.6,35.3,BAIK,31.1,62.4,940.5,623.8,10:B4:1D:E8:2E:E4
46480,2025-12-22 01:19:30,12.5,16.2,22.3,BAIK,30.2,63.4,940.3,624.5,10:B4:1D:E8:2E:E4
46481,2025-12-22 01:20:00,11.3,13.5,20.4,BAIK,30.2,63.0,940.5,624.8,10:B4:1D:E8:2E:E4
46482,2025-12-22 01:20:30,4.2,4.3,5.4,BAIK,31.0,61.5,940.2,623.9,10:B4:1D:E8:2E:E4
46483,2025-12-22 01:21:00,16.3,22.1,34.2,BAIK,30.6,67.7,940.4,624.2,10:B4:1D:E8:2E:E4
46484,2025-12-22 01:21:30,4.3,6.1,9.2,BAIK,30.8,66.6,940.7,624.2,10:B4:1D:E8:2E:E4
46485,2025-12-22 01:22:00,4.6,6.9,10.5,BAIK,30.3,67.0,940.8,624.7,10:B4:1D:E8:2E:E4
46486,2025-12-22 01:22:30,3.2,4.7,7.3,BAIK,30.9,61.3,940.6,624.0,10:B4:1D:E8:2E:E4
46487,2025-12-22 01:23:00,6.8,8.5,12.8,BAIK,30.8,63.3,940.4,624.3,10:B4:1D:E8:2E:E4
46488,2025-12-22 01:23:30,11.2,15.0,21.0,BAIK,31.2,58.0,940.6,624.5,10:B4:1D:E8:2E:E4
46489,2025-12-22 01:24:00,7.9,10.4,15.5,BAIK,31.4,63.5,940.7,624.8,10:B4:1D:E8:2E:E4
46490,2025-12-22 01:24:30,9.9,11.0,13.6,BAIK,31.0,62.6,940.4,624.7,10:B4:1D:E8:2E:E4
46491,2025-12-22 01:25:00,5.0,7.6,10.6,BAIK,30.7,62.5,940.3,624.3,10:B4:1D:E8:2E:E4
46492,2025-12-22 01:25:30,3.1,4.4,5.5,BAIK,31.0,62.7,940.5,624.7,10:B4:1D:E8:2E:E4
46493,2025-12-22 01:26:00,4.3,5.3,8.3,BAIK,30.9,62.3,940.2,624.6,10:B4:1D:E8:2E:E4
46494,2025-12-22 01:26:30,8.2,12.1,15.4,BAIK,30.8,65.4,940.6,623.8,10:B4:1D:E8:2E:E4
46495,2025-12-22 01:27:00,17.7,20.2,30.5,BAIK,31.5,62.5,940.3,624.3,10:B4:1D:E8:2E:E4
46496,2025-12-22 01:27:30,2.4,2.4,3.0,BAIK,31.1,63.0,940.5,624.4,10:B4:1D:E8:2E:E4
46497,2025-12-22 01:28:00,3.6,3.9,5.7,BAIK,30.8,62.9,940.5,625.3,10:B4:1D:E8:2E:E4
46498,2025-12-22 01:28:30,1.6,1.4,1.8,BAIK,31.3,63.0,940.7,624.3,10:B4:1D:E8:2E:E4
46499,2025-12-22 01:29:00,10.7,14.9,23.0,BAIK,31.2,63.1,940.5,624.3,10:B4:1D:E8:2E:E4
46500,2025-12-22 01:29:30,5.2,7.0,11.1,BAIK,30.9,60.8,940.1,624.4,10:B4:1D:E8:2E:E4
46501,2025-12-22 01:30:00,3.4,5.1,7.0,BAIK,31.6,61.6,940.1,623.9,10:B4:1D:E8:2E:E4
46502,2025-12-22 01:30:30,2.8,4.9,7.5,BAIK,31.6,64.1,940.5,624.5,10:B4:1D:E8:2E:E4
46503,2025-12-22 01:31:00,15.4,19.0,28.4,BAIK,31.8,62.7,940.7,624.6,10:B4:1D:E8:2E:E4
46504,2025-12-22 01:31:30,32.3,38.6,51.6,BAIK,31.1,62.7,940.3,625.0,10:B4:1D:E8:2E:E4
46505,2025-12-22 01:32:00,51.0,55.8,87.4,SEDANG,31.6,65.3,940.6,624.5,10:B4:1D:E8:2E:E4
46506,2025-12-22 01:32:30,2.1,3.1,4.7,BAIK,31.3,62.3,940.5,625.8,10:B4:1D:E8:2E:E4
46507,2025-12-22 01:33:00,4.0,4.9,5.9,BAIK,30.2,61.9,940.5,625.2,10:B4:1D:E8:2E:E4
46508,2025-12-22 01:33:30,7.1,8.9,13.5,BAIK,30.4,67.7,940.2,623.3,10:B4:1D:E8:2E:E4
46509,2025-12-22 01:34:00,5.3,7.2,9.4,BAIK,31.3,59.3,940.5,625.1,10:B4:1D:E8:2E:E4
46510,2025-12-22 01:34:30,4.7,6.2,7.6,BAIK,30.7,63.9,940.2,624.5,10:B4:1D:E8:2E:E4
46511,2025-12-22 01:35:00,20.9,24.9,37.8,BAIK,31.6,61.5,940.6,623.9,10:B4:1D:E8:2E:E4
46512,2025-12-22 01:35:30,5.6,6.2,9.9,BAIK,30.7,59.3,940.4,625.4,10:B4:1D:E8:2E:E4
46513,2025-12-22 01:36:00,4.2,5.9,8.3,BAIK,31.6,65.4,940.5,624.7,10:B4:1D:E8:2E:E4
46514,2025-12-22 01:36:30,3.2,4.9,7.1,BAIK,30.6,64.9,940.3,624.8,10:B4:1D:E8:2E:E4
46515,2025-12-22 01:37:00,32.9,42.6,64.6,BAIK,31.2,61.8,940.8,624.5,10:B4:1D:E8:2E:E4
46516,2025-12-22 01:37:30,13.9,15.7,23.8,BAIK,31.5,62.2,940.8,624.3,10:B4:1D:E8:2E:E4
46517,2025-12-22 01:38:00,10.9,12.6,15.2,BAIK,30.7,61.1,940.2,625.2,10:B4:1D:E8:2E:E4
46518,2025-12-22 01:38:30,9.0,12.9,17.1,BAIK,31.5,61.5,940.7,625.2,10:B4:1D:E8:2E:E4
46519,2025-12-22 01:39:00,7.1,9.3,12.8,BAIK,30.2,59.0,940.8,624.5,10:B4:1D:E8:2E:E4
46520,2025-12-22 01:39:30,23.3,26.0,40.7,BAIK,32.5,64.4,940.3,625.0,10:B4:1D:E8:2E:E4
46521,2025-12-22 01:40:00,6.0,7.1,9.3,BAIK,31.0,64.5,940.3,625.7,10:B4:1D:E8:2E:E4
46522,2025-12-22 01:40:30,17.8,25.1,32.2,BAIK,31.1,60.5,940.8,624.6,10:B4:1D:E8:2E:E4
46523,2025-12-22 01:41:00,4.3,4.8,5.8,BAIK,31.2,59.1,940.2,624.8,10:B4:1D:E8:2E:E4
46524,2025-12-22 01:41:30,4.0,4.6,7.0,BAIK,31.2,62.9,940.3,624.7,10:B4:1D:E8:2E:E4
46525,2025-12-22 01:42:00,9.1,10.8,14.7,BAIK,31.7,63.2,940.4,624.8,10:B4:1D:E8:2E:E4
46526,2025-12-22 01:42:30,33.3,38.9,57.9,BAIK,31.4,64.2,940.5,625.3,10:B4:1D:E8:2E:E4
